s1,s2,s3,s4,s5,s6,s9
-1.1722183,-0.71949327,-0.31277117,-0.70669836,0.45302474,0.46685243,1.1888438
-1.096082,-0.8250315,-0.31965706,-0.7066311,0.4287422,-0.03834489,0.7895414
-1.249642,-0.8849366,-0.25264123,-0.7818667,0.09335465,0.022973403,0.9869576
-1.2536355,-0.77953964,-0.35087153,-0.7675897,0.54110855,0.5895642,1.2273197
-1.0325707,-0.9025428,-0.559594,-0.7422955,1.2475495,0.08999604,0.2142775
-0.9373125,-0.7165282,-0.3945458,-0.6110479,0.8291257,-0.100279205,0.5964252
-0.89952856,-0.5979785,-0.30134913,-0.5302956,0.5999198,-0.2193127,0.80964786
-0.98566455,-0.8581112,-0.56163627,-0.7063419,1.2871082,0.098030955,0.17187405
-0.999083,-0.87277865,-0.5711742,-0.72225356,1.3042545,0.13135427,0.14328218
-0.7651527,-0.55788684,-0.37372395,-0.48188314,0.92122126,-0.29061705,0.64059436
-0.8291265,-0.6694101,-0.4469284,-0.562466,1.0641389,-0.17560507,0.47352374
-0.8570465,-0.70878005,-0.46910393,-0.59269845,1.1106429,-0.1311383,0.4110719
-0.64179116,-0.42335638,-0.32210776,-0.3806305,0.8564518,-0.45335475,0.748246
-0.83287805,-0.6752941,-0.45167622,-0.56660527,1.0792078,-0.18003397,0.45674762
-0.6175817,-0.44556922,-0.34938443,-0.39157155,0.9356102,-0.47553542,0.6745056
-0.421036,-0.24510767,-0.2575465,-0.23677632,0.7902671,-0.66870975,0.81858915
0.09054807,0.09544059,-0.053381443,0.07064138,0.31881812,-0.98041534,1.0049425
0.10469111,0.144374,-0.04553641,0.102031425,0.3492556,-1.191421,0.95066136
0.6455774,0.3829914,0.24679345,0.3581783,-0.6156608,0.022775963,0.8159604
0.68950534,0.49913356,0.13684508,0.43745685,-0.008088507,-1.2465086,0.9257033
0.77457356,0.54706687,0.12991801,0.4740248,0.0853363,-1.100449,0.94787544
0.9211724,0.7230016,0.34231025,0.61752933,-0.626391,0.019390002,0.66369104
0.93573713,0.947484,0.567957,0.7708391,-1.196104,0.08278823,0.08866155
0.9249077,0.6932248,0.31558925,0.60073394,-0.5488041,-0.46004683,0.7411622
0.6153639,0.49618655,0.11639241,0.4237638,0.102892384,-1.280883,0.8989888
0.8415398,0.55638134,0.20934145,0.48476803,-0.2775475,-0.32924247,0.8909384
0.063182145,0.104685366,-0.095416576,0.077378266,0.5170284,-0.9368098,0.8495437
0.81452817,0.55234164,0.26635498,0.50168127,-0.5142772,-1.3738813,0.7674831
0.77525175,0.59860903,0.21411736,0.5292327,-0.2299111,-1.4199189,0.823049
0.5480272,0.41731352,0.052068986,0.3547014,0.25729352,-1.1302674,0.96495354
0.6514648,0.43946475,0.07414469,0.37887123,0.17791502,-0.9998946,0.9806911
0.89547485,0.70590925,0.25014752,0.6192519,-0.24827999,-1.3383505,0.79678
0.9229819,0.7118926,0.31313446,0.6106687,-0.5322157,0.06788042,0.71349865
0.92207927,0.7238379,0.25597566,0.62975115,-0.24496076,-1.2075757,0.81476146
0.29601115,0.27702937,-0.007986129,0.22439562,0.35118642,-1.0869296,0.8904593
0.34812623,0.2951261,0.0173373,0.24450436,0.26482022,-1.2140133,0.9464268
0.58672535,0.39393005,0.05231112,0.34347117,0.20546399,-0.9815558,0.98884714
-0.06274409,0.041842803,-0.12192219,0.008306702,0.5517195,-1.0279238,0.9382633
0.106379636,0.0549576,-0.04250015,0.0521152,0.2184917,-0.44002593,1.0016689
-0.7583239,-0.5899316,-0.41351742,-0.50206935,1.0204922,-0.2956804,0.5493598
-0.39994806,-0.22278135,-0.24498168,-0.2150689,0.7678427,-0.69379544,0.83171093
-0.6667348,-0.38079953,-0.12933794,-0.36461553,0.12103586,-0.49922067,1.0179675
-0.5461827,-0.30192015,-0.12910952,-0.28791907,0.21162724,-0.67618644,0.9902032
-0.6547733,-0.37214372,-0.17966583,-0.34719658,0.36184338,-0.5418307,0.93086714
-0.69160956,-0.39280623,-0.16333555,-0.39259803,0.20886801,-0.04824263,1.0593383
-0.75584006,-0.4387202,-0.14323154,-0.41532993,0.11398878,-0.43040502,1.0235363
-0.7062872,-0.41140014,-0.17321791,-0.40714762,0.22840472,0.03008625,1.0701538
-0.77127767,-0.44909596,-0.14740957,-0.42854255,0.10851097,-0.38766086,1.0294658
-0.8049229,-0.4668776,-0.18541208,-0.45999035,0.21681386,-0.0003220439,1.0770981
-1.0336992,-0.6215916,-0.26936993,-0.6109351,0.38104165,0.3782885,1.1588045
-1.0611612,-0.64922047,-0.28814548,-0.6401464,0.42580855,0.44517392,1.1741434
-1.2477461,-0.78470975,-0.26843777,-0.73100686,0.23834878,0.23938015,1.1130949
-1.0484328,-0.85158,-0.40944248,-0.7086196,0.75269115,-0.06344296,0.60428315
-1.3367859,-1.0210879,-0.2714949,-0.88504136,0.02349316,0.17699066,0.96762884
-1.0725957,-0.657914,-0.29713202,-0.6508114,0.45410335,0.49419665,1.1851645
-1.3196145,-0.9400424,-0.2563775,-0.8317614,0.057112448,0.112145096,1.0175648
-1.002203,-0.59479576,-0.24299113,-0.5860996,0.3020631,0.21636099,1.1250228
-0.714302,-0.4391668,-0.21287061,-0.43591407,0.36456358,0.36947465,1.1183186
-0.6829299,-0.38944912,-0.15200731,-0.38412634,0.17209734,-0.16361442,1.0475205
-0.6042098,-0.33936906,-0.14165992,-0.31893113,0.22421369,-0.6515906,0.98327416
-0.2912827,-0.12857167,-0.118588224,-0.13546778,0.3613179,-0.86366355,0.9718194
-0.43707344,-0.24064985,-0.10813959,-0.23227148,0.17025875,-0.478343,1.014877
-0.20545526,-0.07210857,-0.110661,-0.08187823,0.38478452,-0.9148614,0.9777548
-0.23906618,-0.12839104,-0.085828334,-0.12868638,0.1947532,-0.62331367,1.0074923
-0.22637634,-0.1191116,-0.08469562,-0.117198326,0.20063983,-0.63574314,1.0073173
-0.16212076,-0.08566841,-0.07438073,-0.083612666,0.20395677,-0.6547506,1.0059274
0.18611115,0.09106996,-0.02145497,0.09004184,0.17630358,0.23912477,1.004768
0.075166315,0.027342565,-0.06925392,0.029770805,0.3144858,0.3414492,1.0321006
0.49964845,0.2663431,0.025003906,0.25793988,0.18200094,0.3975376,1.0206984
0.56754285,0.33132902,0.056844763,0.29973885,0.1024837,-0.5615547,0.9987631
0.28711873,0.26743856,-0.026155291,0.21525788,0.41881168,-1.1048775,0.96735764
1.0000039,0.7583668,0.24589677,0.6358218,-0.17752014,-0.46442017,0.8575279
1.0158992,0.88123006,0.3114222,0.73430467,-0.30759725,-0.06325059,0.7257876
1.0051742,0.9051838,0.33584425,0.7588702,-0.411643,0.5012311,0.64280844
0.944434,0.8909648,0.43968624,0.7521823,-0.8132957,0.28461355,0.4123023
0.98094916,0.9292922,0.4124213,0.7798047,-0.64837176,-0.19692524,0.5154841
0.8553593,0.6225071,0.15617813,0.52917963,0.062310334,-0.99448055,0.93524253
0.30341187,0.27876893,-0.02219235,0.22181386,0.40942094,-1.1299764,0.9749858
0.90046537,0.7151032,0.251579,0.6243496,-0.23167586,-1.2675636,0.8105573
0.37903878,0.32630014,-0.00031040714,0.268907,0.3838469,-1.1348014,0.9648547
0.5091129,0.26026416,-0.009175376,0.26472443,0.34324566,1.003466,1.0276877
0.62069875,0.44163433,0.06295544,0.3809881,0.2285512,-1.061006,0.976936
0.7909572,0.4531289,0.079952,0.4196304,0.1664231,0.73340964,1.0079112
0.59056705,0.4495951,0.05979679,0.3814749,0.27705628,-1.1205935,0.9628205
0.58528197,0.4451424,0.056684658,0.3812582,0.27761817,-1.1108751,0.96348953
0.82085085,0.5230893,0.1389995,0.44763806,-0.027648551,-0.3382061,0.95999134
0.48830992,0.35928315,0.0222186,0.3076847,0.30931804,-1.066305,0.98907566
0.25329372,0.13413268,-0.06734168,0.13136387,0.41803125,0.99988747,1.0273105
0.36020496,0.18246986,-0.013094137,0.17904201,0.25929752,0.30821037,1.0320709
0.08749026,0.041407228,-0.1024402,0.044669062,0.4477631,0.7709728,1.040806
-0.16141705,-0.08471381,-0.084301606,-0.0833193,0.23880988,-0.495074,1.0082136
-0.48625147,-0.25451377,-0.1407034,-0.24302499,0.31289384,-0.72516584,0.9691994
-0.5912309,-0.33430654,-0.13276686,-0.32211295,0.17187582,-0.44552144,1.0249406
-0.66460586,-0.4401603,-0.23201439,-0.43112764,0.44294178,0.5681899,1.1410787
-0.5466592,-0.31825227,-0.16566063,-0.31658566,0.3081138,0.09167454,1.0636692
-0.9702701,-0.6340776,-0.25776276,-0.56526285,0.37422335,-0.21944658,0.90035355
-0.8851544,-0.52066374,-0.22055203,-0.5155243,0.29951155,0.17598501,1.1112962
-1.0124719,-0.7123533,-0.29471254,-0.6277576,0.44619545,-0.12200438,0.8331288
-0.87153804,-0.5061101,-0.1888535,-0.49400598,0.19670853,-0.08579656,1.0698421
-0.8647396,-0.5089137,-0.17294991,-0.48620433,0.1499235,-0.21551393,1.0513792
-0.8957997,-0.539983,-0.17371742,-0.50313765,0.14360185,-0.36289197,1.0115601
-1.0222164,-0.6607402,-0.21761955,-0.5944121,0.2041961,-0.24513982,0.97385174
-1.0167518,-0.6211988,-0.19437443,-0.5826331,0.12491533,-0.1512397,1.0505178
-0.96812546,-0.8049751,-0.4643807,-0.66931766,0.9928398,-0.036117315,0.43895704
-1.0233499,-0.8901952,-0.53183615,-0.7290079,1.1587021,0.043436125,0.29229376
-1.0309299,-0.907153,-0.5520117,-0.7447809,1.2135289,0.073318124,0.2401787
-0.9907249,-0.8299632,-0.46000946,-0.6875663,0.95403785,-0.040255502,0.46211097
-0.99950063,-0.7322535,-0.3378869,-0.6267472,0.59797156,-0.10216366,0.72902846
-0.7392268,-0.46423987,-0.28871238,-0.41958818,0.7013206,-0.3578831,0.81054485
-0.75688195,-0.55062604,-0.36859933,-0.47578785,0.9088778,-0.30081135,0.64998263
-0.55307347,-0.30382484,-0.21928854,-0.28514218,0.58701134,-0.543424,0.88048095
-0.101213954,-0.050885417,-0.07911961,-0.053699136,0.25310287,-0.55984706,1.008067
-0.25437465,-0.08924732,-0.15250379,-0.10268473,0.5540227,-0.86880046,0.92966074
0.11157592,0.05552856,-0.11313168,0.056846574,0.518738,0.9698864,1.0442758
-0.058713827,0.004842771,-0.078228496,-0.014182097,0.31528676,-0.9061743,1.0082862
0.07737244,0.033763565,-0.07313365,0.03218868,0.32963598,-0.022725388,1.0215305
0.12771086,0.063683785,-0.07331813,0.061282113,0.36498773,0.381527,1.0457757
-0.11309234,0.010917621,-0.12623186,-0.016927509,0.54564786,-1.011158,0.9504857
0.39006594,0.20166859,-0.0036600335,0.19511883,0.23128848,0.020444945,1.0207547
0.5983698,0.29661205,-0.014576044,0.29438105,0.41316512,1.1805139,1.044919
0.83659726,0.46765146,0.09022572,0.43658602,0.15723926,0.93248904,1.0101547
0.8402021,0.5181238,0.10411047,0.45318887,0.11136477,0.34891886,0.9954418
0.96376926,0.6068464,0.14326277,0.5367946,0.044052374,0.78860843,0.9637259
0.9891934,0.749278,0.25860655,0.63453716,-0.24189982,-0.5395469,0.84397364
0.94024354,0.7062103,0.2078007,0.59902346,-0.051034342,-0.92590535,0.8992991
1.0171757,0.7492574,0.20279929,0.6299082,-0.047137223,0.3471396,0.8893678
1.0344313,0.81731814,0.22806448,0.68431365,-0.075153396,0.5383521,0.83688366
1.025731,0.858926,0.2793319,0.71297157,-0.21426317,-0.019861996,0.7775637
1.0226184,0.82305974,0.2761708,0.6872918,-0.2200371,-0.42385545,0.8142947
0.81872547,0.55709606,0.14212768,0.48081726,0.031671505,-0.9471648,0.95653725
0.50701845,0.33819878,0.030145727,0.2936229,0.24407896,-0.9749354,0.9950142
0.60799617,0.36655244,0.06705175,0.3264953,0.09894237,-0.6966824,0.99753046
0.5613797,0.30059347,0.0017564333,0.2847284,0.33231595,0.55315864,1.0483856
0.62206775,0.3873766,0.06725048,0.34068885,0.12902902,-0.83308756,0.9970732
0.8710319,0.46216592,0.09632513,0.43866685,0.1652711,1.099275,1.0177914
0.5878567,0.32288626,0.030535016,0.3080616,0.23411782,0.52882105,1.0264218
0.36662605,0.2604653,-0.0035984921,0.2229547,0.2944843,-0.97820616,1.0012318
0.51546377,0.26452923,-0.011003611,0.26511788,0.34102577,0.8131156,1.0338887
0.60160714,0.33427364,0.049998198,0.3083319,0.15735132,0.18841317,1.009311
